Suburb,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Price
Ashburton,4,h,VB,Marshall,2016-11-12 00:00:00.000,11,3147,4,2,2,780,180,1938,Boroondara,1550000
Ashburton,3,h,S,Jellis,2016-05-14 00:00:00.000,11,3147,3,2,2,351,228,2006,Boroondara,1662000
Ashburton,3,h,S,Jellis,2016-10-15 00:00:00.000,11,3147,3,2,3,702,145,1945,Boroondara,1665000
Ashburton,5,h,S,Jellis,2017-03-18 00:00:00.000,11,3147,5,5,2,755,444,2015,Boroondara,3510000
Ashburton,3,t,S,Jellis,2016-11-19 00:00:00.000,11,3147,3,2,2,153,110,1990,Boroondara,900000
Ashburton,5,h,S,Jellis,2016-08-22 00:00:00.000,11,3147,6,4,2,1075,390,2010,Boroondara,2752000
Ashburton,3,h,VB,Jellis,2016-08-22 00:00:00.000,11,3147,3,2,2,710,139,1945,Boroondara,1500000
Ashburton,4,h,S,Jellis,2017-02-25 00:00:00.000,11,3147,4,2,4,749,206,1950,Boroondara,1800000
Ashburton,3,h,S,Jellis,2017-02-25 00:00:00.000,11,3147,3,2,3,724,168,1940,Boroondara,1830000
Ashburton,3,h,S,Buxton,2016-06-27 00:00:00.000,11,3147,3,1,1,605,111,1950,Boroondara,1415000
Ashburton,2,h,PI,Jellis,2016-06-27 00:00:00.000,11,3147,2,1,1,687,104,1940,Boroondara,1440000
Ashburton,4,t,VB,Noel,2016-11-27 00:00:00.000,11,3147,4,2,2,321,199,2007,Boroondara,1250000
Ashburton,5,h,S,Marshall,2016-11-27 00:00:00.000,11,3147,5,3,4,700,266,1950,Boroondara,1600000
Ashburton,4,h,S,Jellis,2016-11-27 00:00:00.000,11,3147,4,2,3,696,274,2000,Boroondara,1860000
Ashburton,4,h,PI,hockingstuart,2016-05-28 00:00:00.000,11,3147,4,2,2,514,240,1935,Boroondara,1790000
Ashburton,4,h,S,Tim,2016-05-28 00:00:00.000,11,3147,4,2,2,844,278,1940,Boroondara,1950000
Ashburton,3,h,S,Marshall,2016-08-28 00:00:00.000,11,3147,3,1,1,697,164,1947,Boroondara,1650000
Ashwood,4,h,SP,Purplebricks,2017-03-04 00:00:00.000,12.2,3147,4,3,2,372,201,2016,Monash,1200000
Ashwood,2,h,VB,Jellis,2016-06-04 00:00:00.000,12.2,3147,2,1,2,695,114,1950,Monash,1075000
Ashwood,4,h,S,Fletchers,2016-08-06 00:00:00.000,12.2,3147,2,2,2,621,203,2000,Monash,1500000
Ashwood,2,t,S,hockingstuart,2016-11-07 00:00:00.000,12.2,3147,2,1,2,367,110,1970,Monash,700000
Ashwood,3,h,PI,Fletchers,2016-11-07 00:00:00.000,12.2,3147,3,2,4,400,94,1950,Monash,761000
Ashwood,3,h,S,Fletchers,2016-09-10 00:00:00.000,12.2,3147,3,1,1,792,792,1950,Monash,1365000
Ashwood,4,h,VB,Tim,2016-12-10 00:00:00.000,12.2,3147,3,2,2,803,152,1970,Monash,1100000
Ashwood,2,u,S,Ray,2016-05-14 00:00:00.000,12.2,3147,2,1,1,216,90,2003,Monash,690000
Ashwood,3,h,S,Jellis,2016-10-15 00:00:00.000,12.2,3147,3,2,3,782,215,1950,Monash,1631000
Ashwood,4,h,S,Buxton,2016-10-15 00:00:00.000,12.2,3147,4,2,1,593,255,1930,Monash,1500000
Ashwood,5,h,S,Buxton,2016-09-17 00:00:00.000,12.2,3147,5,3,2,585,317,2000,Monash,1529500
Ashwood,2,u,S,Noel,2017-03-18 00:00:00.000,12.2,3147,2,1,1,153,80,1970,Monash,600000
Ashwood,4,h,S,Tim,2016-11-19 00:00:00.000,12.2,3147,4,2,2,766,192,1950,Monash,1240000
Ashwood,2,u,S,hockingstuart,2016-08-22 00:00:00.000,12.2,3147,2,1,2,192,88,2007,Monash,700000
Ashwood,2,h,S,Fletchers,2016-09-24 00:00:00.000,12.2,3147,2,1,1,586,86,1950,Monash,1110000
Ashwood,3,h,S,Jellis,2017-02-25 00:00:00.000,12.2,3147,3,1,1,760,120,1960,Monash,1305000
Ashwood,3,h,S,Noel,2017-02-25 00:00:00.000,12.2,3147,3,2,1,320,85,1958,Monash,855000
Ashwood,3,t,S,Jellis,2016-11-27 00:00:00.000,12.2,3147,3,2,2,256,134,2012,Monash,900500
Ashwood,3,h,VB,Buxton,2016-05-28 00:00:00.000,12.2,3147,3,2,2,839,198,1970,Monash,1200000
Ashwood,3,t,S,Barry,2016-08-28 00:00:00.000,12.2,3147,2,1,2,212,130,2012,Monash,830000
Avondale Heights,3,h,S,Moonee,2016-09-03 00:00:00.000,10.5,3034,3,1,1,593,118,1970,Moonee Valley,850000
Avondale Heights,3,h,SP,Moonee,2016-09-03 00:00:00.000,10.5,3034,3,1,1,0,103,1980,Moonee Valley,750000
Avondale Heights,3,t,S,Nelson,2016-12-03 00:00:00.000,10.5,3034,3,3,1,557,181,2017,Moonee Valley,851000
Avondale Heights,4,h,S,Nelson,2016-06-04 00:00:00.000,10.5,3034,3,2,2,569,225,2008,Moonee Valley,1155000
Avondale Heights,3,h,S,Nelson,2016-08-06 00:00:00.000,10.5,3034,3,1,2,570,120,1970,Moonee Valley,680000
Avondale Heights,3,h,SP,Moonee,2016-10-08 00:00:00.000,10.5,3034,3,1,1,550,143,1970,Moonee Valley,627500
Avondale Heights,4,h,S,Moonee,2016-12-10 00:00:00.000,10.5,3034,4,3,3,761,281,1970,Moonee Valley,950000
Avondale Heights,3,h,S,Nelson,2016-05-22 00:00:00.000,10.5,3034,3,1,1,581,106,1960,Moonee Valley,705000
Avondale Heights,4,h,VB,Brad,2016-05-22 00:00:00.000,10.5,3034,4,3,2,873,395,1992,Moonee Valley,1100000
Avondale Heights,3,h,S,Nelson,2016-05-22 00:00:00.000,10.5,3034,3,1,1,586,118,1965,Moonee Valley,892500
Avondale Heights,2,h,S,Nelson,2016-09-24 00:00:00.000,10.5,3034,2,1,1,220,101,1995,Moonee Valley,522500
Avondale Heights,4,h,PI,Nelson,2016-09-24 00:00:00.000,10.5,3034,4,2,2,554,140,1960,Moonee Valley,680000
Avondale Heights,3,h,S,Edward,2017-02-25 00:00:00.000,10.5,3034,3,1,3,812,117,1960,Moonee Valley,875000
Avondale Heights,4,h,S,Nelson,2016-07-26 00:00:00.000,10.5,3034,4,2,2,589,150,1961,Moonee Valley,762000
Avondale Heights,2,u,PI,Barry,2016-11-27 00:00:00.000,10.5,3034,2,1,1,0,85,1995,Moonee Valley,411000
Avondale Heights,3,h,S,Nelson,2016-11-27 00:00:00.000,10.5,3034,3,2,2,593,103,1970,Moonee Valley,805000
Avondale Heights,3,h,S,Nelson,2016-05-28 00:00:00.000,10.5,3034,4,2,1,582,153,1950,Moonee Valley,634000
Balaclava,4,h,S,Gary,2016-09-03 00:00:00.000,6.6,3183,3,2,1,244,180,1900,Port Phillip,1819000
Balaclava,2,u,PI,hockingstuart,2016-12-03 00:00:00.000,6.6,3183,2,1,2,0,61,1965,Port Phillip,410000
Balaclava,2,t,S,Gary,2016-11-07 00:00:00.000,6.6,3183,2,1,2,114,120,2000,Port Phillip,1015000
Balaclava,2,u,S,Buxton,2016-10-15 00:00:00.000,6.6,3183,2,1,1,0,65,1960,Port Phillip,502500
Balaclava,2,u,S,Gary,2016-10-15 00:00:00.000,6.6,3183,2,1,0,0,58,1970,Port Phillip,520000
Balaclava,2,u,SP,Buxton,2016-09-17 00:00:00.000,6.6,3183,2,1,1,0,61,1960,Port Phillip,442000
Balaclava,3,h,S,McGrath,2016-06-18 00:00:00.000,6.6,3183,3,1,1,178,100,1920,Port Phillip,1193000
Balaclava,2,u,S,Chisholm,2016-06-18 00:00:00.000,6.6,3183,2,1,1,0,49,1960,Port Phillip,416000
Balaclava,2,u,S,hockingstuart,2016-05-22 00:00:00.000,6.6,3183,2,1,1,0,59,1970,Port Phillip,474000
Balaclava,2,h,S,Buxton,2017-02-25 00:00:00.000,6.6,3183,2,1,0,159,84,1930,Port Phillip,981000
Balaclava,3,h,S,McGrath,2017-02-25 00:00:00.000,6.6,3183,3,2,2,339,159,1890,Port Phillip,1690000
Balaclava,2,u,VB,McGrath,2016-06-27 00:00:00.000,6.6,3183,2,1,1,483,51,1970,Port Phillip,540000
Balwyn,2,h,S,Marshall,2016-09-03 00:00:00.000,9.7,3103,2,1,1,659,123,1920,Boroondara,2100000
Balwyn,4,h,VB,Marshall,2016-09-03 00:00:00.000,9.7,3103,4,2,2,715,218,1985,Boroondara,1800000
Balwyn,2,t,S,Noel,2016-09-03 00:00:00.000,9.7,3103,2,1,1,208,129,2000,Boroondara,1255000
Balwyn,3,u,SA,Philip,2016-12-03 00:00:00.000,9.7,3103,3,2,2,206,112,1998,Boroondara,1070000
Balwyn,5,h,PI,RT,2016-12-03 00:00:00.000,9.7,3103,5,3,2,715,420,2009,Boroondara,2570000
Balwyn,4,h,VB,RW,2016-12-03 00:00:00.000,9.7,3103,4,2,2,744,226,1985,Boroondara,2400000
Balwyn,2,u,S,Noel,2016-12-03 00:00:00.000,9.7,3103,2,1,1,122,97,1977,Boroondara,806000
Balwyn,6,h,VB,Jellis,2016-12-03 00:00:00.000,9.7,3103,6,4,7,2051,449,1935,Boroondara,4000000
Balwyn,5,h,PI,Noel,2016-12-03 00:00:00.000,9.7,3103,5,3,2,600,356,2006,Boroondara,2250000
Balwyn,5,h,VB,Marshall,2016-06-04 00:00:00.000,9.7,3103,5,3,2,678,349,2001,Boroondara,2800000
Balwyn,2,h,VB,Fletchers,2016-08-06 00:00:00.000,9.7,3103,3,1,1,1015,166,1930,Boroondara,1850000
Balwyn,3,h,VB,Marshall,2016-05-07 00:00:00.000,9.7,3103,3,1,1,188,110,1970,Boroondara,700000
Balwyn,2,h,S,Marshall,2016-05-07 00:00:00.000,9.7,3103,2,1,1,0,72,1960,Boroondara,500000
Balwyn,3,h,SP,Jellis,2016-05-07 00:00:00.000,9.7,3103,3,2,2,699,252,1985,Boroondara,2125000
Balwyn,4,h,PI,Jellis,2016-10-08 00:00:00.000,9.7,3103,3,2,2,577,200,1948,Boroondara,1800000
Balwyn,2,u,S,Fletchers,2016-10-08 00:00:00.000,9.7,3103,2,1,1,0,70,2014,Boroondara,635000
Balwyn,2,u,S,hockingstuart,2016-09-10 00:00:00.000,9.7,3103,2,1,1,0,73,1960,Boroondara,526000
Balwyn,3,h,S,Kay,2016-12-10 00:00:00.000,9.7,3103,3,1,2,281,150,1995,Boroondara,905000
Balwyn,4,h,PI,Ascend,2016-12-10 00:00:00.000,9.7,3103,4,3,2,453,308,2016,Boroondara,1750000
Balwyn,2,t,S,Christopher,2016-12-10 00:00:00.000,9.7,3103,2,1,1,121,100,1960,Boroondara,760000
Balwyn,3,t,S,Jellis,2016-12-10 00:00:00.000,9.7,3103,3,2,2,219,164,2003,Boroondara,1367000
Balwyn,4,t,PI,Noel,2016-11-12 00:00:00.000,9.7,3103,4,3,2,241,240,2009,Boroondara,1400000
Balwyn,4,h,S,Fletchers,2016-11-12 00:00:00.000,9.7,3103,4,2,4,935,241,1927,Boroondara,3270000
Balwyn,2,u,PI,Jellis,2016-08-13 00:00:00.000,9.7,3103,2,1,1,115,104,1960,Boroondara,625000
Balwyn,4,h,S,RT,2016-10-15 00:00:00.000,9.7,3103,4,3,2,674,336,1997,Boroondara,2730000
Balwyn,2,u,VB,Jellis,2016-04-16 00:00:00.000,9.7,3103,2,1,1,0,79,1950,Boroondara,460000
Balwyn,2,u,S,Fletchers,2016-07-16 00:00:00.000,9.7,3103,2,1,2,231,98,1985,Boroondara,1053000
Balwyn,3,t,S,Noel,2016-07-16 00:00:00.000,9.7,3103,3,2,2,306,170,1995,Boroondara,1472000
Balwyn,2,u,PI,Marshall,2017-03-18 00:00:00.000,9.7,3103,2,1,1,87,88,1990,Boroondara,754000
Balwyn,4,h,S,Marshall,2016-11-19 00:00:00.000,9.7,3103,4,2,2,752,253,1981,Boroondara,2188000
Balwyn,2,u,PI,Noel,2016-11-19 00:00:00.000,9.7,3103,2,1,1,213,92,1980,Boroondara,755000
Balwyn,4,h,S,Jellis,2016-05-22 00:00:00.000,9.7,3103,4,3,2,1007,350,1910,Boroondara,3290000
Balwyn,4,h,S,Fletchers,2016-09-24 00:00:00.000,9.7,3103,4,2,1,685,207,1940,Boroondara,2410000
Balwyn,2,u,S,Jellis,2016-09-24 00:00:00.000,9.7,3103,2,1,1,0,150,1960,Boroondara,650000
Balwyn,4,h,PI,hockingstuart,2016-06-27 00:00:00.000,9.7,3103,3,1,2,739,291,1930,Boroondara,2000000
Balwyn,4,h,S,Mandy,2016-11-27 00:00:00.000,9.7,3103,4,2,1,665,155,1940,Boroondara,1900000
Balwyn,3,h,S,Jellis,2016-11-27 00:00:00.000,9.7,3103,3,2,1,706,166,1930,Boroondara,3401000
Balwyn,3,h,VB,Jellis,2016-11-27 00:00:00.000,9.7,3103,3,2,3,613,193,1943,Boroondara,1750000
Balwyn,5,h,PI,Jellis,2016-05-28 00:00:00.000,9.7,3103,5,3,2,715,420,2009,Boroondara,3020000
Balwyn,5,h,S,Marshall,2016-05-28 00:00:00.000,9.7,3103,4,2,2,981,260,1960,Boroondara,2450000
Balwyn,2,u,S,hockingstuart,2016-08-28 00:00:00.000,9.7,3103,2,1,1,130,80,1960,Boroondara,730000
Balwyn,3,h,SP,Noel,2016-08-28 00:00:00.000,9.7,3103,3,2,2,404,190,2011,Boroondara,1500000
Balwyn,4,h,VB,Marshall,2016-07-30 00:00:00.000,9.7,3103,3,1,1,672,115,1935,Boroondara,1700000
Balwyn North,3,t,S,hockingstuart,2016-09-03 00:00:00.000,9.2,3104,3,2,2,260,167,2000,Boroondara,1315000
Balwyn North,3,h,PI,Jellis,2016-09-03 00:00:00.000,9.2,3104,3,2,1,778,154,1950,Boroondara,1500000
Balwyn North,4,h,S,Jellis,2016-09-03 00:00:00.000,9.2,3104,4,4,3,1135,275,1960,Boroondara,3230000
Balwyn North,4,h,S,Noel,2016-12-03 00:00:00.000,9.2,3104,4,2,2,647,185,1955,Boroondara,1905000
Balwyn North,5,h,PI,hockingstuart,2016-12-03 00:00:00.000,9.2,3104,5,4,2,760,477,2015,Boroondara,3300000
Balwyn North,4,h,VB,Fletchers,2016-12-03 00:00:00.000,9.2,3104,4,2,2,642,215,1955,Boroondara,1900000
Balwyn North,3,h,S,Marshall,2016-12-03 00:00:00.000,9.2,3104,3,1,2,888,137,1950,Boroondara,2251000
Balwyn North,4,h,PI,RW,2016-12-03 00:00:00.000,9.2,3104,4,2,2,750,214,1950,Boroondara,2205000
Balwyn North,3,h,S,hockingstuart,2016-12-03 00:00:00.000,9.2,3104,3,2,1,347,160,2011,Boroondara,1265000
Balwyn North,4,h,S,Kay,2017-03-04 00:00:00.000,9.2,3104,4,2,2,673,185,1960,Boroondara,1750000
Balwyn North,3,h,VB,Jellis,2017-03-04 00:00:00.000,9.2,3104,3,1,2,665,124,1950,Boroondara,1450000
Balwyn North,4,h,S,Fletchers,2017-03-04 00:00:00.000,9.2,3104,4,2,2,772,150,1955,Boroondara,2614000
Balwyn North,4,h,S,Fletchers,2017-03-04 00:00:00.000,9.2,3104,4,2,3,736,225,1958,Boroondara,1825000
Balwyn North,5,h,PI,Jellis,2016-08-06 00:00:00.000,9.2,3104,3,4,2,886,520,2013,Boroondara,3250000
Balwyn North,3,t,S,Christopher,2016-08-06 00:00:00.000,9.2,3104,3,2,1,207,144,2003,Boroondara,1150000
Balwyn North,4,h,S,hockingstuart,2016-05-07 00:00:00.000,9.2,3104,4,2,2,662,330,1965,Boroondara,1572000
Balwyn North,5,h,VB,Jellis,2016-11-07 00:00:00.000,9.2,3104,5,3,2,705,365,2013,Boroondara,1750000
Balwyn North,4,h,VB,Jellis,2016-11-07 00:00:00.000,9.2,3104,4,2,2,619,254,1990,Boroondara,1850000
Balwyn North,4,h,PI,RW,2016-10-08 00:00:00.000,9.2,3104,4,3,2,1274,275,1970,Boroondara,2130000
Balwyn North,5,h,S,RW,2016-10-08 00:00:00.000,9.2,3104,4,4,2,624,154,1967,Boroondara,3690000
Balwyn North,4,h,VB,Jellis,2016-09-10 00:00:00.000,9.2,3104,4,2,2,610,275,1993,Boroondara,1740000
Balwyn North,4,h,PI,Jellis,2016-09-10 00:00:00.000,9.2,3104,4,3,2,657,355,2006,Boroondara,2575000
Balwyn North,4,h,S,Jellis,2016-09-10 00:00:00.000,9.2,3104,3,2,1,517,247,1970,Boroondara,1388800
Balwyn North,4,h,VB,Fletchers/One,2016-12-10 00:00:00.000,9.2,3104,4,2,4,587,165,1960,Boroondara,1800000
Balwyn North,4,h,S,Marshall,2016-12-10 00:00:00.000,9.2,3104,4,3,2,1070,247,1992,Boroondara,2910000
Balwyn North,5,h,VB,Noel,2016-06-12 00:00:00.000,9.2,3104,5,3,2,900,355,1955,Boroondara,2200000
Balwyn North,3,h,VB,Fletchers,2016-08-13 00:00:00.000,9.2,3104,3,2,3,763,168,1960,Boroondara,1700000
Balwyn North,3,h,S,Noel,2016-05-14 00:00:00.000,9.2,3104,3,3,1,310,188,2012,Boroondara,1230000
Balwyn North,7,h,PI,Barry,2016-05-14 00:00:00.000,9.2,3104,5,3,3,637,529,2008,Boroondara,2600000
Balwyn North,4,h,S,Fletchers,2016-05-14 00:00:00.000,9.2,3104,3,3,2,665,232,1970,Boroondara,1950000
Balwyn North,5,h,PI,RW,2016-10-15 00:00:00.000,9.2,3104,5,2,2,710,170,1955,Boroondara,1750000
Balwyn North,5,h,S,Fletchers,2016-10-15 00:00:00.000,9.2,3104,5,2,2,1002,244,1950,Boroondara,2000000
Balwyn North,3,h,PI,Jellis,2016-10-15 00:00:00.000,9.2,3104,3,1,4,605,116,1950,Boroondara,1480000
Balwyn North,3,h,S,Fletchers,2016-10-15 00:00:00.000,9.2,3104,3,1,1,722,90,1930,Boroondara,1818000
Balwyn North,4,h,PI,Jellis,2016-04-16 00:00:00.000,9.2,3104,4,2,2,1235,196,1960,Boroondara,2525000
Balwyn North,4,h,S,Assisi,2016-04-16 00:00:00.000,9.2,3104,4,3,1,904,420,2003,Boroondara,3360000
Balwyn North,3,h,S,Noel,2016-07-16 00:00:00.000,9.2,3104,3,1,2,713,720,1950,Boroondara,1903000
Balwyn North,4,h,PI,Marshall,2017-03-18 00:00:00.000,9.2,3104,4,3,2,869,170,1950,Boroondara,1720000
Balwyn North,4,h,S,Fletchers,2017-03-18 00:00:00.000,9.2,3104,4,2,2,667,201,1974,Boroondara,1675000
Balwyn North,4,t,S,Noel,2017-03-18 00:00:00.000,9.2,3104,4,3,1,362,200,2014,Boroondara,1680000
Balwyn North,5,h,PI,Marshall,2016-06-18 00:00:00.000,9.2,3104,5,5,4,1364,518,2013,Boroondara,4000000
Balwyn North,4,h,S,Fletchers,2016-11-19 00:00:00.000,9.2,3104,4,2,2,1010,250,1950,Boroondara,2205000
Balwyn North,3,h,VB,Jellis,2016-11-19 00:00:00.000,9.2,3104,3,2,3,949,175,1940,Boroondara,2100000
Balwyn North,2,h,SP,Jellis,2016-05-22 00:00:00.000,9.2,3104,2,1,1,177,85,1975,Boroondara,685000
Balwyn North,3,h,S,Fletchers,2016-05-22 00:00:00.000,9.2,3104,3,2,2,368,177,2009,Boroondara,1335000
Balwyn North,4,h,VB,One,2016-08-22 00:00:00.000,9.2,3104,4,2,4,587,165,1960,Boroondara,1900000
Balwyn North,2,u,S,Fletchers,2016-09-24 00:00:00.000,9.2,3104,2,1,1,250,112,1995,Boroondara,1040000
Balwyn North,4,h,VB,Marshall,2017-02-25 00:00:00.000,9.2,3104,4,2,2,644,153,1950,Boroondara,1250000
Balwyn North,5,h,PI,Fletchers,2016-06-27 00:00:00.000,9.2,3104,5,3,2,842,200,1961,Boroondara,1875000
Balwyn North,4,h,PI,hockingstuart,2016-06-27 00:00:00.000,9.2,3104,4,2,2,701,198,1960,Boroondara,1530000
Balwyn North,4,h,VB,Jellis,2016-06-27 00:00:00.000,9.2,3104,3,2,5,754,175,1960,Boroondara,1700000
Balwyn North,3,h,S,Nelson,2016-11-27 00:00:00.000,9.2,3104,3,1,2,657,151,1960,Boroondara,1651000
Balwyn North,5,h,S,Marshall,2016-11-27 00:00:00.000,9.2,3104,5,3,2,900,355,1955,Boroondara,1920000
Balwyn North,5,h,S,RT,2016-11-27 00:00:00.000,9.2,3104,5,2,3,845,199,1980,Boroondara,1560000
Balwyn North,3,h,S,Christopher,2016-05-28 00:00:00.000,9.2,3104,3,2,1,207,144,2003,Boroondara,1038000
Balwyn North,5,h,PI,hockingstuart,2016-05-28 00:00:00.000,9.2,3104,4,3,2,737,193,1950,Boroondara,1660000
Balwyn North,3,h,PI,Fletchers,2016-08-28 00:00:00.000,9.2,3104,3,2,1,720,147,1955,Boroondara,1770000
Balwyn North,2,u,S,Fletchers,2016-07-30 00:00:00.000,9.2,3104,3,1,1,0,102,1968,Boroondara,691500
Bentleigh,3,u,S,hockingstuart,2016-09-03 00:00:00.000,13,3204,3,1,2,348,121,1950,Glen Eira,875000
Bentleigh,3,h,S,Buxton,2016-12-03 00:00:00.000,13,3204,3,2,2,613,143,1960,Glen Eira,1425000
Bentleigh,2,t,S,hockingstuart,2016-12-03 00:00:00.000,13,3204,2,1,1,140,250,1970,Glen Eira,851000
Bentleigh,3,h,S,Ray,2016-02-04 00:00:00.000,13,3204,3,2,2,299,181,2000,Glen Eira,1222500
Bentleigh,3,h,S,Buxton,2016-06-04 00:00:00.000,13,3204,3,1,1,576,127,1945,Glen Eira,1317500
Bentleigh,2,u,PI,Buxton,2016-08-06 00:00:00.000,13,3204,2,1,1,0,69,1965,Glen Eira,360000
Bentleigh,4,t,S,hockingstuart,2016-08-06 00:00:00.000,13,3204,3,3,2,291,212,2012,Glen Eira,1435000
Bentleigh,3,h,S,Buxton,2016-08-06 00:00:00.000,13,3204,3,1,2,692,164,1940,Glen Eira,1110000
Bentleigh,4,h,S,Buxton,2016-08-06 00:00:00.000,13,3204,3,2,2,795,250,1928,Glen Eira,2435000
Bentleigh,3,h,PI,hockingstuart,2016-05-07 00:00:00.000,13,3204,3,2,1,565,222,1940,Glen Eira,1500000
Bentleigh,4,h,PI,Buxton,2016-11-07 00:00:00.000,13,3204,4,2,2,697,194,1940,Glen Eira,1300000
Bentleigh,3,h,S,hockingstuart,2016-10-08 00:00:00.000,13,3204,3,1,2,584,116,1948,Glen Eira,1125000
Bentleigh,4,h,S,hockingstuart,2016-09-10 00:00:00.000,13,3204,3,2,2,610,112,1940,Glen Eira,1328000
Bentleigh,3,h,S,hockingstuart,2016-09-10 00:00:00.000,13,3204,3,2,1,526,135,1910,Glen Eira,1340000
Bentleigh,4,t,S,Buxton,2016-09-10 00:00:00.000,13,3204,4,3,2,271,205,2010,Glen Eira,1155000
Bentleigh,3,h,S,Buxton,2016-09-10 00:00:00.000,13,3204,3,1,4,758,138,1960,Glen Eira,1275000
Bentleigh,2,h,SP,Marshall,2016-12-10 00:00:00.000,13,3204,2,1,1,296,103,1940,Glen Eira,855000
Bentleigh,2,u,SP,hockingstuart,2016-12-10 00:00:00.000,13,3204,2,1,1,116,92,1960,Glen Eira,650000
Bentleigh,4,h,S,Buxton,2016-12-10 00:00:00.000,13,3204,4,2,4,902,233,1950,Glen Eira,1815000
Bentleigh,4,h,S,hockingstuart,2016-12-10 00:00:00.000,13,3204,4,3,2,557,353,2008,Glen Eira,2255000
Bentleigh,2,u,S,hockingstuart,2016-11-12 00:00:00.000,13,3204,2,2,3,226,475,2005,Glen Eira,855000
Bentleigh,4,h,PI,McGrath,2016-11-12 00:00:00.000,13,3204,4,2,3,855,197,1930,Glen Eira,1860000
Bentleigh,2,u,S,hockingstuart,2016-08-13 00:00:00.000,13,3204,2,1,1,227,100,1990,Glen Eira,725000
Bentleigh,3,h,S,Buxton,2016-10-15 00:00:00.000,13,3204,3,1,1,632,108,1950,Glen Eira,1293000
Bentleigh,3,h,S,Woodards,2016-10-15 00:00:00.000,13,3204,3,2,2,690,245,1970,Glen Eira,1328000
Bentleigh,4,t,S,hockingstuart,2016-10-15 00:00:00.000,13,3204,4,2,3,354,255,2008,Glen Eira,1247000
Bentleigh,3,h,S,hockingstuart,2016-07-16 00:00:00.000,13,3204,3,1,2,624,143,1950,Glen Eira,1370000
Bentleigh,3,h,S,Buxton,2016-09-17 00:00:00.000,13,3204,3,2,1,581,170,1965,Glen Eira,1095000
Bentleigh,2,u,S,hockingstuart,2017-03-18 00:00:00.000,13,3204,2,1,1,677,88,2012,Glen Eira,725000
Bentleigh,3,t,S,Buxton,2017-03-18 00:00:00.000,13,3204,3,2,2,147,149,2007,Glen Eira,825000
Bentleigh,3,t,S,Buxton,2017-03-18 00:00:00.000,13,3204,3,2,2,0,160,2012,Glen Eira,1235000
Bentleigh,3,h,PI,Buxton,2016-06-18 00:00:00.000,13,3204,3,1,2,694,125,1950,Glen Eira,1165000
Bentleigh,4,h,S,hockingstuart,2016-06-18 00:00:00.000,13,3204,4,2,4,736,284,1950,Glen Eira,1910000
Bentleigh,2,u,S,hockingstuart,2016-11-19 00:00:00.000,13,3204,2,1,3,336,109,1960,Glen Eira,820000
Bentleigh,4,h,S,hockingstuart,2016-08-22 00:00:00.000,13,3204,4,2,2,611,168,1970,Glen Eira,1430000
Bentleigh,2,h,S,Buxton,2016-08-22 00:00:00.000,13,3204,2,1,2,274,96,1970,Glen Eira,910000
Bentleigh,4,h,PI,Buxton,2016-08-22 00:00:00.000,13,3204,4,4,2,579,361,2012,Glen Eira,2520000
Bentleigh,5,h,S,Woodards,2017-02-25 00:00:00.000,13,3204,5,2,2,567,250,1926,Glen Eira,1900000
Bentleigh,2,t,PI,Buxton,2016-07-26 00:00:00.000,13,3204,2,2,1,123,90,2007,Glen Eira,670000
Bentleigh,2,t,PI,Bayside,2016-11-27 00:00:00.000,13,3204,2,1,1,83,107,1998,Glen Eira,680000
Bentleigh,4,t,S,Buxton,2016-11-27 00:00:00.000,13,3204,4,3,3,346,220,2010,Glen Eira,1320000
Bentleigh,6,h,S,hockingstuart,2016-11-27 00:00:00.000,13,3204,6,3,2,708,275,1988,Glen Eira,1900000
Bentleigh,3,h,S,Buxton,2016-08-28 00:00:00.000,13,3204,2,2,2,572,150,1930,Glen Eira,1535000
Bentleigh,4,h,S,hockingstuart,2016-08-28 00:00:00.000,13,3204,3,1,5,594,150,1940,Glen Eira,1281000
Bentleigh,5,h,S,Buxton,2016-08-28 00:00:00.000,13,3204,5,2,2,664,178,1950,Glen Eira,1385000
Bentleigh,4,h,S,Buxton,2016-08-28 00:00:00.000,13,3204,4,4,2,579,361,2012,Glen Eira,2620000
Bentleigh East,2,h,S,Buxton,2016-09-03 00:00:00.000,13.9,3165,2,2,1,176,125,2008,Glen Eira,825000
Bentleigh East,2,u,S,hockingstuart,2016-12-03 00:00:00.000,13.9,3165,2,1,2,281,95,2002,Glen Eira,746000
Bentleigh East,5,h,SP,Buxton,2016-12-03 00:00:00.000,13.9,3165,5,2,2,683,190,1960,Glen Eira,1275000
Bentleigh East,3,u,S,Woodards,2017-03-04 00:00:00.000,13.9,3165,3,2,2,384,120,1999,Glen Eira,1025000
Bentleigh East,2,u,S,Woodards,2016-06-04 00:00:00.000,13.9,3165,2,1,1,76,79,1980,Glen Eira,495000
Bentleigh East,4,h,S,Hodges,2016-06-04 00:00:00.000,13.9,3165,3,2,2,585,178,1950,Glen Eira,1220000
Bentleigh East,3,h,S,C21,2016-06-04 00:00:00.000,13.9,3165,3,1,2,565,110,1950,Glen Eira,885000
Bentleigh East,3,t,PI,Buxton,2016-06-04 00:00:00.000,13.9,3165,0,2,2,292,141,2012,Glen Eira,830000
