Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,distribution Latitide,distribution Longitude
Armadale,1/14 Denbigh Rd,2,u,598000,S,hockingstuart,2017-02-25 00:00:00.000,6.3,3143,2,1,1,0,88,1970,Stonnington,-37.8593,145.0156,-0.194463925,0.083198288
Armadale,75 Sutherland Rd,3,h,1285000,S,Marshall,2017-02-25 00:00:00.000,6.3,3143,3,1,2,186,80,1920,Stonnington,-37.8554,145.0173,-0.179463925,0.087991071
Armadale,1/403 Dandenong Rd,2,u,520000,S,hockingstuart,2016-06-27 00:00:00.000,6.3,3143,1,1,1,0,76,1970,Stonnington,-37.8618,145.0183,-0.204079309,0.090810355
Armadale,44 Denbigh Rd,4,h,3625000,S,Jellis,2016-11-27 00:00:00.000,6.3,3143,4,1,2,709,251,1900,Stonnington,-37.8574,145.016,-0.187156233,0.084326002
Armadale,44 Hampden Rd,4,h,4200000,VB,Kay,2016-11-27 00:00:00.000,6.3,3143,4,3,3,563,333,2000,Stonnington,-37.8582,145.0138,-0.190233156,0.078123577
Armadale,3/769 High St,3,t,1101000,S,Jellis,2016-11-27 00:00:00.000,6.3,3143,3,1,2,103,3,2000,Stonnington,-37.8542,145.0135,-0.17484854,0.077277792
Armadale,4 Mercer Rd,3,h,3512500,S,Marshall,2016-11-27 00:00:00.000,6.3,3143,3,2,2,617,285,1998,Stonnington,-37.8557,145.0264,-0.180617771,0.113646554
Armadale,1/31 Mercer Rd,3,u,869000,S,Jellis,2016-05-28 00:00:00.000,6.3,3143,2,1,1,0,91,1940,Stonnington,-37.853,145.0264,-0.170233156,0.113646554
Armadale,5/555 Orrong Rd,1,u,567000,S,hockingstuart,2016-08-28 00:00:00.000,6.3,3143,1,1,1,0,53,2013,Stonnington,-37.8549,145.0113,-0.177540848,0.071075367
Ascot Vale,30 Rothwell St,3,h,940000,S,Nelson,2016-12-03 00:00:00.000,5.9,3032,3,1,2,298,108,1920,Moonee Valley,-37.7777,144.9195,0.119382229,-0.187734895
Ascot Vale,9/5 Rothwell St,2,u,467000,SP,Brad,2016-12-03 00:00:00.000,5.9,3032,2,1,1,0,62,1980,Moonee Valley,-37.7761,144.9201,0.125536075,-0.186043324
Ascot Vale,7 Francis St,3,h,1380000,SP,Nelson,2017-03-04 00:00:00.000,5.9,3032,3,2,2,277,174,1910,Moonee Valley,-37.7777,144.9221,0.119382229,-0.180404757
Ascot Vale,2/21 Harold St,2,u,490000,VB,Jellis,2017-03-04 00:00:00.000,5.9,3032,2,1,1,423,62,1970,Moonee Valley,-37.7736,144.9015,0.13515146,-0.238482005
Ascot Vale,44 The Parade,4,h,1850000,S,Brad,2017-03-04 00:00:00.000,5.9,3032,4,3,1,478,270,1900,Moonee Valley,-37.7729,144.9179,0.137843767,-0.192245749
Ascot Vale,98 Epsom Rd,3,h,971000,SP,Nelson,2016-06-04 00:00:00.000,5.9,3032,3,2,2,285,128,1900,Moonee Valley,-37.775,144.9091,0.129766844,-0.217055447
Ascot Vale,8 Geddes St,2,h,710000,PI,Nelson,2016-06-04 00:00:00.000,5.9,3032,2,1,1,214,77,1890,Moonee Valley,-37.7776,144.9142,0.119766844,-0.202677099
Ascot Vale,75 Maribyrnong Rd,6,h,2425000,PI,Brad,2016-06-04 00:00:00.000,5.9,3032,6,3,2,1014,435,1887,Moonee Valley,-37.7721,144.9184,0.140920691,-0.190836107
Ascot Vale,119 Roseberry St,2,h,750000,SP,Maddison,2016-06-04 00:00:00.000,5.9,3032,2,1,1,226,92,1920,Moonee Valley,-37.7745,144.9093,0.131689921,-0.216491591
Ascot Vale,10 Fenton St,2,h,1053000,S,Nelson,2016-08-06 00:00:00.000,5.9,3032,2,1,1,269,109,1900,Moonee Valley,-37.7748,144.929,0.130536075,-0.160951698
Ascot Vale,10 McCully St,3,h,1377000,S,Nelson,2016-08-06 00:00:00.000,5.9,3032,3,1,1,417,168,1900,Moonee Valley,-37.7756,144.9208,0.127459152,-0.184069826
Ascot Vale,120 Epsom Rd,3,h,970000,S,Brad,2016-05-07 00:00:00.000,5.9,3032,3,1,2,350,125,1904,Moonee Valley,-37.7759,144.91,0.126305306,-0.214518092
Ascot Vale,63 Kent St,2,h,751000,PI,Nelson,2016-05-07 00:00:00.000,5.9,3032,2,1,1,118,79,1890,Moonee Valley,-37.7807,144.9288,0.107843767,-0.161515554
Ascot Vale,4 The Parade,2,h,950000,SP,Raine,2016-05-07 00:00:00.000,5.9,3032,2,1,1,173,102,1900,Moonee Valley,-37.7731,144.9206,0.137074537,-0.184633682
Ascot Vale,1/17 Epsom Rd,2,u,685000,S,Brad,2016-11-07 00:00:00.000,5.9,3032,2,1,2,228,90,1995,Moonee Valley,-37.7718,144.9066,0.142074537,-0.224103657
Ascot Vale,41 Monash St,3,h,1230000,S,Nelson,2016-10-08 00:00:00.000,5.9,3032,4,1,2,594,148,1960,Moonee Valley,-37.7819,144.9064,0.103228383,-0.224667514
Ascot Vale,51 Francis St,2,h,770000,PI,Nelson,2016-09-10 00:00:00.000,5.9,3032,2,1,1,226,87,1900,Moonee Valley,-37.7774,144.9186,0.120536075,-0.19027225
Ascot Vale,12 Mirams St,4,h,890000,SP,Raine,2016-12-10 00:00:00.000,5.9,3032,4,1,1,300,185,1890,Moonee Valley,-37.7766,144.9143,0.123612998,-0.202395171
Ascot Vale,78 The Parade,3,h,1440000,S,Nelson,2017-02-11 00:00:00.000,5.9,3032,3,1,1,487,131,1900,Moonee Valley,-37.7725,144.9146,0.139382229,-0.201549386
Ascot Vale,26 Newsom St,3,h,1000000,PI,Brad,2016-11-12 00:00:00.000,5.9,3032,3,2,2,440,120,1955,Moonee Valley,-37.7746,144.9031,0.131305306,-0.233971151
Ascot Vale,8 Pentland St,3,h,1435000,S,Nelson,2016-11-12 00:00:00.000,5.9,3032,3,2,2,532,147,1950,Moonee Valley,-37.7737,144.904,0.134766844,-0.231433795
Ascot Vale,8/129 The Parade,1,u,390000,S,Alexkarbon,2016-11-12 00:00:00.000,5.9,3032,1,1,1,0,58,1972,Moonee Valley,-37.7723,144.9094,0.14015146,-0.216209662
Ascot Vale,52 Monash St,3,h,1425000,PI,Jellis,2016-08-13 00:00:00.000,5.9,3032,3,2,2,495,139,1920,Moonee Valley,-37.7821,144.9055,0.102459152,-0.227204869
Ascot Vale,58 Fenton St,4,h,1340000,S,Nelson,2016-05-14 00:00:00.000,5.9,3032,3,2,2,683,232,1978,Moonee Valley,-37.775,144.932,0.129766844,-0.152493846
Ascot Vale,70 Munro St,3,h,955000,S,Brad,2016-05-14 00:00:00.000,5.9,3032,3,1,1,263,117,1910,Moonee Valley,-37.7753,144.9116,0.128612998,-0.210007238
Ascot Vale,125 Epsom Rd,4,h,1100000,VB,Nelson,2016-10-15 00:00:00.000,5.9,3032,4,2,5,559,195,1920,Moonee Valley,-37.7791,144.9136,0.113997614,-0.20436867
Ascot Vale,3/28 Ormond Rd,2,u,432000,S,Biggin,2016-10-15 00:00:00.000,5.9,3032,2,1,1,0,62,1978,Moonee Valley,-37.773,144.9303,0.137459152,-0.157286629
Ascot Vale,7 Angler Pde,4,h,1640000,S,Raine,2016-04-16 00:00:00.000,5.9,3032,4,3,2,562,204,1890,Moonee Valley,-37.782,144.903,0.102843767,-0.234253079
Ascot Vale,26 Ayr St,6,h,1430000,S,Nelson,2016-04-16 00:00:00.000,5.9,3032,4,2,1,461,286,1900,Moonee Valley,-37.78,144.9295,0.110536075,-0.159542056
Ascot Vale,2/127 Epsom Rd,2,u,610000,SP,Brad,2016-04-16 00:00:00.000,5.9,3032,2,1,1,301,104,1995,Moonee Valley,-37.7791,144.914,0.113997614,-0.203240956
Ascot Vale,57 The Parade,3,h,940000,S,Nelson,2016-04-16 00:00:00.000,5.9,3032,3,3,1,491,127,1950,Moonee Valley,-37.7727,144.9136,0.138612998,-0.20436867
Ascot Vale,62 Mirams St,3,h,890000,SP,Brad,2016-07-16 00:00:00.000,5.9,3032,3,1,1,242,110,1920,Moonee Valley,-37.7765,144.9114,0.123997614,-0.210571094
Ascot Vale,67 Hurtle St,3,h,1180000,SP,Brad,2016-09-17 00:00:00.000,5.9,3032,3,2,2,617,149,1930,Moonee Valley,-37.7742,144.906,0.132843767,-0.225795227
Ascot Vale,95 Walter St,4,h,1480000,S,Raine,2016-09-17 00:00:00.000,5.9,3032,4,2,2,597,180,1939,Moonee Valley,-37.7757,144.9088,0.127074537,-0.217901233
Ascot Vale,3/8 Walter St,2,t,865000,SP,Nelson,2017-03-18 00:00:00.000,5.9,3032,2,2,1,146,132,2015,Moonee Valley,-37.7713,144.9038,0.143997614,-0.231997652
Ascot Vale,12/9 Milton St,2,u,442000,S,Alexkarbon,2016-06-18 00:00:00.000,5.9,3032,2,1,1,0,62,1975,Moonee Valley,-37.7733,144.9219,0.136305306,-0.180968613
Ascot Vale,21A Geddes St,3,h,1037500,S,Alexkarbon,2016-11-19 00:00:00.000,5.9,3032,3,1,2,506,110,1920,Moonee Valley,-37.7779,144.9133,0.118612998,-0.205214455
Ascot Vale,1/20 Newsom St,3,t,1050000,S,Jellis,2016-11-19 00:00:00.000,5.9,3032,3,2,2,318,160,2013,Moonee Valley,-37.7744,144.9035,0.132074537,-0.232843437
Ascot Vale,4/27 Roseberry St,2,u,440000,S,McDonald,2016-11-19 00:00:00.000,5.9,3032,2,1,1,0,65,1970,Moonee Valley,-37.7749,144.9137,0.13015146,-0.204086741
Ascot Vale,43 Bloomfield Rd,4,h,1430000,S,Nelson,2016-05-22 00:00:00.000,5.9,3032,4,2,0,418,158,1900,Moonee Valley,-37.7766,144.9187,0.123612998,-0.189990322
Ascot Vale,21 Middle St,3,h,1130000,S,Nelson,2016-04-23 00:00:00.000,5.9,3032,3,2,1,272,157,1900,Moonee Valley,-37.7774,144.928,0.120536075,-0.163770982
Ascot Vale,78 Francis St,3,h,1135000,S,Brad,2016-09-24 00:00:00.000,5.9,3032,3,1,1,296,104,1910,Moonee Valley,-37.777,144.9176,0.122074537,-0.193091534
Ascot Vale,25 Geddes St,4,h,950000,PI,Nelson,2016-09-24 00:00:00.000,5.9,3032,4,2,1,298,147,1920,Moonee Valley,-37.7778,144.9131,0.118997614,-0.205778312
Ascot Vale,18/54 Epsom Rd,2,u,390000,PI,Jellis,2017-02-25 00:00:00.000,5.9,3032,2,1,1,1957,69,2012,Moonee Valley,-37.7731,144.9074,0.137074537,-0.22184823
Ascot Vale,15 Mirams St,4,h,1345000,S,Jellis,2017-02-25 00:00:00.000,5.9,3032,4,1,1,552,155,1920,Moonee Valley,-37.7769,144.9138,0.122459152,-0.203804813
Ascot Vale,44 Walter St,3,h,1381500,S,Barry,2017-02-25 00:00:00.000,5.9,3032,3,2,2,416,168,1900,Moonee Valley,-37.7727,144.9055,0.138612998,-0.227204869
Ascot Vale,25 Dalgety Dr,3,h,940000,S,Jellis,2016-07-26 00:00:00.000,5.9,3032,3,2,2,285,172,2011,Moonee Valley,-37.7778,144.9061,0.118997614,-0.225513299
Ascot Vale,7 Dalgety Dr,3,h,995000,S,Nelson,2016-07-26 00:00:00.000,5.9,3032,3,2,1,314,177,2010,Moonee Valley,-37.7778,144.9042,0.118997614,-0.230869938
Ascot Vale,6 Waller Ct,3,h,786000,S,Brad,2016-07-26 00:00:00.000,5.9,3032,3,2,1,576,120,1940,Moonee Valley,-37.7816,144.9217,0.104382229,-0.18153247
Ascot Vale,17 Ascot St,2,h,705000,PI,Nelson,2016-06-27 00:00:00.000,5.9,3032,2,1,3,252,108,1910,Moonee Valley,-37.7825,144.9206,0.100920691,-0.184633682
Ascot Vale,73 Kent St,2,h,760000,PI,Nelson,2016-06-27 00:00:00.000,5.9,3032,2,1,1,124,77,1900,Moonee Valley,-37.7807,144.9285,0.107843767,-0.16236134
Ascot Vale,1 East St,3,t,1000000,S,Nelson,2016-11-27 00:00:00.000,5.9,3032,3,2,2,200,144,2003,Moonee Valley,-37.7766,144.9277,0.123612998,-0.164616767
Ascot Vale,1 Bloomfield Rd,3,h,1305000,S,Barry,2016-05-28 00:00:00.000,5.9,3032,2,1,1,278,166,1900,Moonee Valley,-37.7768,144.9223,0.122843767,-0.1798409
Ascot Vale,58 Bloomfield Rd,3,h,1215000,S,Stockdale,2016-08-28 00:00:00.000,5.9,3032,3,1,1,452,175,1960,Moonee Valley,-37.7762,144.9174,0.12515146,-0.193655391
Ascot Vale,1/91 Epsom Rd,2,u,545000,S,Nelson,2016-08-28 00:00:00.000,5.9,3032,2,1,2,194,71,1900,Moonee Valley,-37.7772,144.9118,0.121305306,-0.209443381
Ascot Vale,5 Doncaster St,4,h,1705000,S,Jellis,2016-07-30 00:00:00.000,5.9,3032,4,2,4,598,273,2012,Moonee Valley,-37.7774,144.9104,0.120536075,-0.213390378
Ashburton,61 Dent St,4,h,2650000,S,Marshall,2016-09-03 00:00:00.000,11,3147,4,3,2,753,399,2015,Boroondara,-37.8669,145.0767,-0.223694694,0.255456535
Ashburton,69 Albion Rd,3,h,1670000,S,Jellis,2016-12-03 00:00:00.000,11,3147,3,2,2,599,220,1930,Boroondara,-37.8673,145.0688,-0.225233156,0.233184192
Ashburton,3/39 Solway St,3,t,2050000,S,Fletchers,2016-12-03 00:00:00.000,11,3147,3,3,4,310,315,2014,Boroondara,-37.874,145.0714,-0.251002386,0.24051433
Ashburton,3 Dunlop St,3,h,1555000,S,Jellis,2016-06-04 00:00:00.000,11,3147,3,2,2,731,149,1935,Boroondara,-37.8666,145.0676,-0.222540848,0.229801051
Ashburton,16a Nicholas St,3,h,1100000,PI,Marshall,2016-10-08 00:00:00.000,11,3147,3,3,2,276,178,2004,Boroondara,-37.8699,145.0778,-0.235233156,0.258557747
Ashburton,5 Nicholas St,3,h,1337000,S,Buxton,2016-10-08 00:00:00.000,11,3147,3,1,2,583,112,1950,Boroondara,-37.8685,145.0786,-0.22984854,0.260813174
Ashburton,115 Ashburn Gr,8,h,2950000,S,hockingstuart,2016-09-10 00:00:00.000,11,3147,9,7,4,1472,618,2009,Boroondara,-37.8729,145.0788,-0.246771617,0.261377031
Ashburton,1/1 Nairn St,3,h,1518000,S,Jellis,2016-09-10 00:00:00.000,11,3147,3,2,2,516,145,1920,Boroondara,-37.8675,145.0668,-0.226002386,0.227545624
Ashburton,9 Gona Ct,3,h,1710000,S,hockingstuart,2016-12-10 00:00:00.000,11,3147,3,1,2,806,101,1950,Boroondara,-37.8695,145.084,-0.233694694,0.276037307
Ashburton,45 Yuile St,3,h,1655000,S,Jellis,2016-12-10 00:00:00.000,11,3147,3,1,3,780,152,1940,Boroondara,-37.8599,145.0815,-0.196771617,0.268989097
Ashburton,47 Yuile St,4,h,1550000,VB,Marshall,2016-11-12 00:00:00.000,11,3147,4,2,2,780,180,1938,Boroondara,-37.86,145.0817,-0.197156233,0.269552954
Ashburton,6a Glen Rd,3,h,1662000,S,Jellis,2016-05-14 00:00:00.000,11,3147,3,2,2,351,228,2006,Boroondara,-37.8742,145.07,-0.251771617,0.236567332
Ashburton,18 Glen Rd,3,h,1665000,S,Jellis,2016-10-15 00:00:00.000,11,3147,3,2,3,702,145,1945,Boroondara,-37.8737,145.0695,-0.24984854,0.235157691
Ashburton,29A Yuile St,5,h,3510000,S,Jellis,2017-03-18 00:00:00.000,11,3147,5,5,2,755,444,2015,Boroondara,-37.8598,145.0796,-0.196387002,0.263632458
Ashburton,2/17 Ashburn Gr,3,t,900000,S,Jellis,2016-11-19 00:00:00.000,11,3147,3,2,2,153,110,1990,Boroondara,-37.8655,145.0808,-0.218310079,0.267015599
Ashburton,15 Comas Gr,5,h,2752000,S,Jellis,2016-08-22 00:00:00.000,11,3147,6,4,2,1075,390,2010,Boroondara,-37.8714,145.073,-0.241002386,0.245025184
Ashburton,3 Mustang Ct,3,h,1500000,VB,Jellis,2016-08-22 00:00:00.000,11,3147,3,2,2,710,139,1945,Boroondara,-37.8653,145.0897,-0.217540848,0.292107225
Ashburton,63 Dent St,4,h,1800000,S,Jellis,2017-02-25 00:00:00.000,11,3147,4,2,4,749,206,1950,Boroondara,-37.8669,145.077,-0.223694694,0.25630232
Ashburton,4 Vears Rd,3,h,1830000,S,Jellis,2017-02-25 00:00:00.000,11,3147,3,2,3,724,168,1940,Boroondara,-37.8619,145.0879,-0.204463925,0.287032514
Ashburton,14 Lucerne St,3,h,1415000,S,Buxton,2016-06-27 00:00:00.000,11,3147,3,1,1,605,111,1950,Boroondara,-37.8703,145.0774,-0.236771617,0.257430033
Ashburton,5 Pitt St,2,h,1440000,PI,Jellis,2016-06-27 00:00:00.000,11,3147,2,1,1,687,104,1940,Boroondara,-37.872,145.0692,-0.243310079,0.234311905
Ashburton,1/65 Ashburn Gr,4,t,1250000,VB,Noel,2016-11-27 00:00:00.000,11,3147,4,2,2,321,199,2007,Boroondara,-37.8693,145.08,-0.232925463,0.264760171
Ashburton,48 Nicholas St,5,h,1600000,S,Marshall,2016-11-27 00:00:00.000,11,3147,5,3,4,700,266,1950,Boroondara,-37.8724,145.0758,-0.24484854,0.252919179
Ashburton,5 Taylor St,4,h,1860000,S,Jellis,2016-11-27 00:00:00.000,11,3147,4,2,3,696,274,2000,Boroondara,-37.8711,145.0746,-0.23984854,0.249536038
Ashburton,33 Highgate Gr,4,h,1790000,PI,hockingstuart,2016-05-28 00:00:00.000,11,3147,4,2,2,514,240,1935,Boroondara,-37.8664,145.0772,-0.221771617,0.256866177
Ashburton,9 Pitt St,4,h,1950000,S,Tim,2016-05-28 00:00:00.000,11,3147,4,2,2,844,278,1940,Boroondara,-37.8715,145.0688,-0.241387002,0.233184192
Ashburton,19 Poulter St,3,h,1650000,S,Marshall,2016-08-28 00:00:00.000,11,3147,3,1,1,697,164,1947,Boroondara,-37.8636,145.0903,-0.211002386,0.293798796
Ashwood,1/53 Winbirra Pde,4,h,1200000,SP,Purplebricks,2017-03-04 00:00:00.000,12.2,3147,4,3,2,372,201,2016,Monash,-37.8716,145.0999,-0.241771617,0.320863921
Ashwood,18 Montrose St,2,h,1075000,VB,Jellis,2016-06-04 00:00:00.000,12.2,3147,2,1,2,695,114,1950,Monash,-37.8694,145.0944,-0.233310079,0.30535786
Ashwood,4 Scenic Dr,4,h,1500000,S,Fletchers,2016-08-06 00:00:00.000,12.2,3147,2,2,2,621,203,2000,Monash,-37.8647,145.1023,-0.215233156,0.327630202
Ashwood,1/7 Farmer St,2,t,700000,S,hockingstuart,2016-11-07 00:00:00.000,12.2,3147,2,1,2,367,110,1970,Monash,-37.8662,145.109,-0.221002386,0.346519405
Ashwood,1/136 High Street Rd,3,h,761000,PI,Fletchers,2016-11-07 00:00:00.000,12.2,3147,3,2,4,400,94,1950,Monash,-37.8675,145.106,-0.226002386,0.338061553
Ashwood,35 Douglas St,3,h,1365000,S,Fletchers,2016-09-10 00:00:00.000,12.2,3147,3,1,1,792,792,1950,Monash,-37.864,145.0972,-0.212540848,0.313251855
Ashwood,95 Huntingdale Rd,4,h,1100000,VB,Tim,2016-12-10 00:00:00.000,12.2,3147,3,2,2,803,152,1970,Monash,-37.8621,145.1126,-0.205233156,0.356668827
Ashwood,1/7 Murra Ct,2,u,690000,S,Ray,2016-05-14 00:00:00.000,12.2,3147,2,1,1,216,90,2003,Monash,-37.8711,145.1017,-0.23984854,0.325938632
Ashwood,58 Ashwood Dr,3,h,1631000,S,Jellis,2016-10-15 00:00:00.000,12.2,3147,3,2,3,782,215,1950,Monash,-37.8621,145.1021,-0.205233156,0.327066346
Ashwood,3 Harold St,4,h,1500000,S,Buxton,2016-10-15 00:00:00.000,12.2,3147,4,2,1,593,255,1930,Monash,-37.8655,145.096,-0.218310079,0.309868714
Ashwood,16 Scenic Dr,5,h,1529500,S,Buxton,2016-09-17 00:00:00.000,12.2,3147,5,3,2,585,317,2000,Monash,-37.8637,145.1024,-0.211387002,0.327912131
Ashwood,4/36 Queens Pde,2,u,600000,S,Noel,2017-03-18 00:00:00.000,12.2,3147,2,1,1,153,80,1970,Monash,-37.8696,145.0962,-0.234079309,0.310432571
Ashwood,17 Parkhill Dr,4,h,1240000,S,Tim,2016-11-19 00:00:00.000,12.2,3147,4,2,2,766,192,1950,Monash,-37.8629,145.1097,-0.208310079,0.348492903
Ashwood,2/6 Murra Ct,2,u,700000,S,hockingstuart,2016-08-22 00:00:00.000,12.2,3147,2,1,2,192,88,2007,Monash,-37.8709,145.102,-0.239079309,0.326784417
Ashwood,4 Teck St,2,h,1110000,S,Fletchers,2016-09-24 00:00:00.000,12.2,3147,2,1,1,586,86,1950,Monash,-37.8683,145.1082,-0.229079309,0.344263978
Ashwood,14 Ashwood Dr,3,h,1305000,S,Jellis,2017-02-25 00:00:00.000,12.2,3147,3,1,1,760,120,1960,Monash,-37.858,145.1038,-0.189463925,0.331859128
Ashwood,1/2 Condah Ct,3,h,855000,S,Noel,2017-02-25 00:00:00.000,12.2,3147,3,2,1,320,85,1958,Monash,-37.87,145.1103,-0.235617771,0.350184474
Ashwood,1/16 Raymond St,3,t,900500,S,Jellis,2016-11-27 00:00:00.000,12.2,3147,3,2,2,256,134,2012,Monash,-37.8655,145.1096,-0.218310079,0.348210975
Ashwood,4 Newbury Ct,3,h,1200000,VB,Buxton,2016-05-28 00:00:00.000,12.2,3147,3,2,2,839,198,1970,Monash,-37.8614,145.1098,-0.202540848,0.348774832
Ashwood,2/53 Salisbury Rd,3,t,830000,S,Barry,2016-08-28 00:00:00.000,12.2,3147,2,1,2,212,130,2012,Monash,-37.8723,145.1089,-0.244463925,0.346237476
Avondale Heights,8 Norma Ct,3,h,850000,S,Moonee,2016-09-03 00:00:00.000,10.5,3034,3,1,1,593,118,1970,Moonee Valley,-37.7677,144.8674,0.157843767,-0.334619586
Avondale Heights,9 Rogerson St,3,h,750000,SP,Moonee,2016-09-03 00:00:00.000,10.5,3034,3,1,1,0,103,1980,Moonee Valley,-37.7634,144.8611,0.174382229,-0.352381075
Avondale Heights,157 Canning St,3,t,851000,S,Nelson,2016-12-03 00:00:00.000,10.5,3034,3,3,1,557,181,2017,Moonee Valley,-37.77,144.8572,0.148997614,-0.363376282
Avondale Heights,2 Arbor Tce,4,h,1155000,S,Nelson,2016-06-04 00:00:00.000,10.5,3034,3,2,2,569,225,2008,Moonee Valley,-37.7654,144.8655,0.166689921,-0.339976225
Avondale Heights,68 Thompson St,3,h,680000,S,Nelson,2016-08-06 00:00:00.000,10.5,3034,3,1,2,570,120,1970,Moonee Valley,-37.7591,144.8542,0.190920691,-0.371834134
Avondale Heights,97 Military Rd,3,h,627500,SP,Moonee,2016-10-08 00:00:00.000,10.5,3034,3,1,1,550,143,1970,Moonee Valley,-37.7632,144.8622,0.17515146,-0.349279862
Avondale Heights,3 Clive Ct,4,h,950000,S,Moonee,2016-12-10 00:00:00.000,10.5,3034,4,3,3,761,281,1970,Moonee Valley,-37.7524,144.8714,0.216689921,-0.32334245
Avondale Heights,8 Herbert St,3,h,705000,S,Nelson,2016-05-22 00:00:00.000,10.5,3034,3,1,1,581,106,1960,Moonee Valley,-37.7691,144.8575,0.152459152,-0.362530497
Avondale Heights,2 Hillman Ct,4,h,1100000,VB,Brad,2016-05-22 00:00:00.000,10.5,3034,4,3,2,873,395,1992,Moonee Valley,-37.7609,144.8639,0.183997614,-0.34448708
Avondale Heights,20 Westminster Dr,3,h,892500,S,Nelson,2016-05-22 00:00:00.000,10.5,3034,3,1,1,586,118,1965,Moonee Valley,-37.7642,144.8603,0.171305306,-0.354636502
Avondale Heights,1/24 Bordeaux St,2,h,522500,S,Nelson,2016-09-24 00:00:00.000,10.5,3034,2,1,1,220,101,1995,Moonee Valley,-37.756,144.8641,0.202843767,-0.343923223
Avondale Heights,72 Military Rd,4,h,680000,PI,Nelson,2016-09-24 00:00:00.000,10.5,3034,4,2,2,554,140,1960,Moonee Valley,-37.7649,144.8633,0.168612998,-0.34617865
Avondale Heights,2 Drake Ct,3,h,875000,S,Edward,2017-02-25 00:00:00.000,10.5,3034,3,1,3,812,117,1960,Moonee Valley,-37.765,144.8578,0.168228383,-0.361684712
Avondale Heights,109 North Rd,4,h,762000,S,Nelson,2016-07-26 00:00:00.000,10.5,3034,4,2,2,589,150,1961,Moonee Valley,-37.7573,144.8534,0.197843767,-0.374089561
Avondale Heights,2/4 Carmyle Ct,2,u,411000,PI,Barry,2016-11-27 00:00:00.000,10.5,3034,2,1,1,0,85,1995,Moonee Valley,-37.7608,144.863,0.184382229,-0.347024435
Avondale Heights,10 Skewes St,3,h,805000,S,Nelson,2016-11-27 00:00:00.000,10.5,3034,3,2,2,593,103,1970,Moonee Valley,-37.7607,144.8581,0.184766844,-0.360838926
Avondale Heights,43 Skewes St,3,h,634000,S,Nelson,2016-05-28 00:00:00.000,10.5,3034,4,2,1,582,153,1950,Moonee Valley,-37.7584,144.8568,0.193612998,-0.364503995
Balaclava,18 Linton St,4,h,1819000,S,Gary,2016-09-03 00:00:00.000,6.6,3183,3,2,1,244,180,1900,Port Phillip,-37.8668,144.9928,-0.223310079,0.018918615
Balaclava,7/72 Grosvenor St,2,u,410000,PI,hockingstuart,2016-12-03 00:00:00.000,6.6,3183,2,1,2,0,61,1965,Port Phillip,-37.8731,144.9958,-0.247540848,0.027376467
Balaclava,1/34 Gourlay St,2,t,1015000,S,Gary,2016-11-07 00:00:00.000,6.6,3183,2,1,2,114,120,2000,Port Phillip,-37.8723,144.9961,-0.244463925,0.028222252
Balaclava,4/9 Gourlay St,2,u,502500,S,Buxton,2016-10-15 00:00:00.000,6.6,3183,2,1,1,0,65,1960,Port Phillip,-37.8725,144.9952,-0.245233156,0.025684897
Balaclava,1/22 Sycamore Gr,2,u,520000,S,Gary,2016-10-15 00:00:00.000,6.6,3183,2,1,0,0,58,1970,Port Phillip,-37.8742,144.9972,-0.251771617,0.031323464
Balaclava,6/23 Gourlay St,2,u,442000,SP,Buxton,2016-09-17 00:00:00.000,6.6,3183,2,1,1,0,61,1960,Port Phillip,-37.8726,144.9962,-0.245617771,0.028504181
Balaclava,6 Blenheim St,3,h,1193000,S,McGrath,2016-06-18 00:00:00.000,6.6,3183,3,1,1,178,100,1920,Port Phillip,-37.8663,144.9948,-0.221387002,0.024557183
Balaclava,3/20 Orange Gr,2,u,416000,S,Chisholm,2016-06-18 00:00:00.000,6.6,3183,2,1,1,0,49,1960,Port Phillip,-37.8678,144.9966,-0.227156233,0.029631894
Balaclava,2/19 Camden St,2,u,474000,S,hockingstuart,2016-05-22 00:00:00.000,6.6,3183,2,1,1,0,59,1970,Port Phillip,-37.8667,144.9917,-0.222925463,0.015817403
Balaclava,1/17 Albion St,2,h,981000,S,Buxton,2017-02-25 00:00:00.000,6.6,3183,2,1,0,159,84,1930,Port Phillip,-37.874,144.9933,-0.251002386,0.020328257
Balaclava,10 Grosvenor St,3,h,1690000,S,McGrath,2017-02-25 00:00:00.000,6.6,3183,3,2,2,339,159,1890,Port Phillip,-37.872,144.9909,-0.243310079,0.013561976
Balaclava,3/33 Gourlay St,2,u,540000,VB,McGrath,2016-06-27 00:00:00.000,6.6,3183,2,1,1,483,51,1970,Port Phillip,-37.8727,144.9969,-0.246002386,0.030477679
Balwyn,166 Gordon St,2,h,2100000,S,Marshall,2016-09-03 00:00:00.000,9.7,3103,2,1,1,659,123,1920,Boroondara,-37.8094,145.0807,-0.002540848,0.26673367
Balwyn,36 Narrak Rd,4,h,1800000,VB,Marshall,2016-09-03 00:00:00.000,9.7,3103,4,2,2,715,218,1985,Boroondara,-37.811,145.0958,-0.008694694,0.309304857
Balwyn,2/16 Westminster St,2,t,1255000,S,Noel,2016-09-03 00:00:00.000,9.7,3103,2,1,1,208,129,2000,Boroondara,-37.8128,145.0975,-0.015617771,0.31409764
